User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1000386,P673309,F,26-35,13,C,0,0,5,,,2935
1000392,P323684,F,51-55,16,C,4+,0,2,,,10017
1000125,P100183,F,18-25,7,A,3,0,15,,,11501
1000015,P672648,M,46-50,2,A,4+,1,14,,,15430
1000967,P388076,M,18-25,18,A,3,1,9,7.0,,10024
1000307,P851900,M,26-35,19,B,0,1,3,,,14859
1000956,P328392,F,0-17,8,A,4+,1,14,12.0,1.0,19455
1000937,P434659,M,26-35,13,C,3,0,6,17.0,5.0,18347
1000145,P903503,F,55+,3,A,1,1,15,8.0,17.0,18513
1000894,P783784,F,51-55,7,B,0,0,13,,,5745
1000380,P554605,F,18-25,17,B,0,1,14,12.0,,18955
1000460,P702972,F,18-25,15,B,4+,0,5,,,10648
1000333,P415625,F,36-45,13,B,4+,1,14,,,7817
1000320,P564584,M,55+,18,C,4+,0,18,8.0,,7125
1000209,P950745,F,51-55,5,B,1,1,11,,16.0,5798
1000306,P829404,F,46-50,11,C,0,0,14,,,13398
1000739,P503229,F,18-25,14,B,2,0,3,18.0,,540
1000076,P237359,F,46-50,13,C,0,1,10,,5.0,15583
1000333,P420605,M,46-50,13,C,1,1,20,,9.0,5326
1000362,P360166,M,51-55,14,A,3,1,12,18.0,1.0,15269
1000245,P353147,F,51-55,9,B,3,1,11,,7.0,8851
1000155,P246735,M,0-17,9,C,0,0,7,,,2615
1000439,P956039,M,0-17,2,C,0,0,12,,15.0,5994
1000675,P926758,M,0-17,1,C,0,1,15,,,15976
1000600,P210765,M,36-45,2,B,0,1,5,1.0,,4012
1000063,P272033,F,36-45,4,C,0,1,12,,,14200
1000954,P558535,F,51-55,13,B,4+,0,8,14.0,14.0,10386
1000691,P578277,F,26-35,12,A,4+,1,4,,4.0,7846
1000361,P356040,F,18-25,3,B,1,0,14,14.0,,16702
1000306,P810061,F,55+,18,B,3,0,19,,,11885
1000951,P990221,F,26-35,8,A,0,0,18,7.0,10.0,2007
1000300,P725906,M,51-55,4,C,3,0,18,6.0,10.0,10465
1000666,P205974,F,26-35,6,B,1,0,12,19.0,7.0,18810
1000067,P825134,M,55+,19,C,0,0,7,,,15202
1000530,P413604,M,0-17,14,C,3,1,1,,,1293
1000646,P662865,F,51-55,3,B,4+,1,19,6.0,,1506
1000486,P571552,F,55+,14,C,3,0,11,10.0,11.0,2859
1000429,P453485,F,0-17,17,C,1,1,5,,,3770
1000265,P243280,F,36-45,2,B,3,1,15,2.0,,18751
1000969,P313825,F,51-55,9,B,2,0,10,4.0,,12153
1000768,P253746,F,51-55,15,A,2,1,12,,,14043
1000823,P128303,M,36-45,18,A,1,1,9,8.0,,3570
1000730,P788906,F,18-25,19,A,1,1,10,,,10136
1000367,P562638,F,55+,1,B,1,0,4,,,18228
1000071,P585761,F,46-50,20,B,0,0,16,,7.0,19757
1000139,P846706,F,0-17,1,A,4+,0,1,,,13753
1000231,P307201,M,51-55,4,B,1,1,5,,,7337
1000608,P575297,F,36-45,13,B,1,0,20,6.0,,4584
1000001,P877632,F,0-17,1,B,3,0,1,,20.0,7540
1000492,P311566,M,26-35,1,B,1,1,15,11.0,6.0,16479
1000296,P973749,M,18-25,3,A,3,1,20,,,16179
1000146,P927047,M,36-45,7,B,2,1,16,9.0,8.0,5837
1000227,P606067,F,46-50,13,A,2,1,10,3.0,17.0,15550
1000873,P500927,M,55+,0,B,3,1,2,3.0,,17423
1000159,P397276,F,26-35,14,C,1,0,10,5.0,,14533
1000715,P950062,M,51-55,6,A,0,0,8,,2.0,6581
1000089,P379891,F,18-25,8,A,4+,1,3,,,18687
1000081,P424458,F,36-45,1,A,4+,0,1,6.0,16.0,12889
1000842,P166999,F,55+,12,A,3,1,6,,,12262
1000604,P222836,F,0-17,19,A,4+,1,13,18.0,3.0,8627
1000580,P455805,M,26-35,16,A,2,0,12,,,16655
1000342,P659811,F,55+,9,C,2,0,12,18.0,4.0,17826
1000867,P975068,F,18-25,18,A,1,0,12,,,10463
1000646,P251474,F,46-50,10,C,3,1,10,,18.0,13024
1000047,P620764,F,46-50,9,C,0,1,11,,3.0,14906
1000052,P956538,M,36-45,8,B,0,1,5,11.0,9.0,2278
1000655,P484303,F,46-50,6,C,2,1,6,8.0,,17314
1000973,P699670,F,55+,12,A,1,0,15,20.0,15.0,9066
1000232,P322955,M,36-45,10,A,4+,0,4,16.0,,19827
1000516,P225753,M,51-55,8,A,1,0,19,,,13263
1000475,P358039,F,18-25,15,A,0,0,12,13.0,,15926
1000637,P503196,M,51-55,1,C,0,0,20,,8.0,14316
1000645,P569528,F,55+,0,B,3,0,6,7.0,,9656
1000799,P165401,F,18-25,13,C,1,0,19,,,10354
1000214,P433262,M,46-50,12,C,1,1,10,,13.0,9518
1000054,P826624,F,46-50,3,B,0,1,14,,20.0,1709
1000774,P404807,F,18-25,17,C,1,1,1,1.0,,4471
1000610,P126431,M,51-55,14,B,2,0,15,,,8919
1000546,P557919,F,51-55,8,B,4+,1,18,,,5678
1000578,P350026,M,46-50,14,B,1,1,4,,,3126
1000313,P788485,M,55+,13,A,1,0,14,14.0,19.0,17051
1000353,P523911,M,0-17,6,A,3,0,15,,,6528
1000531,P892088,F,51-55,4,A,3,0,15,11.0,,7086
1000774,P125920,M,18-25,15,B,2,0,19,20.0,11.0,19709
1000601,P944253,F,46-50,2,C,0,0,20,,11.0,2876
1000113,P785112,M,36-45,20,B,2,0,1,8.0,,3452
1000885,P787478,F,26-35,11,B,2,1,4,19.0,18.0,5348
1000458,P956237,M,0-17,1,A,2,1,9,18.0,,2126
1000119,P363097,F,26-35,19,A,0,0,20,,1.0,520
1000056,P423863,F,46-50,9,A,1,0,19,,,14044
1000153,P138969,M,36-45,17,A,4+,1,12,14.0,11.0,7723
1000349,P393901,F,55+,18,A,1,1,20,,5.0,10221
1000102,P521645,F,18-25,12,C,2,0,19,,17.0,17232
1000787,P752194,F,36-45,12,A,0,0,4,,,6256
1000189,P551897,M,36-45,4,C,1,0,20,,7.0,19552
1000602,P821116,F,18-25,10,B,0,1,14,20.0,12.0,12949
1000561,P236295,F,55+,20,C,2,1,5,16.0,,7947
1000173,P911755,M,51-55,5,C,1,0,17,,1.0,16633
1000738,P692925,M,18-25,15,C,4+,0,6,6.0,,14240
1000444,P402048,F,46-50,9,A,1,1,19,2.0,,12727
1000329,P501043,M,46-50,15,B,1,0,12,,,11576
1000545,P478120,F,55+,3,C,4+,0,4,7.0,20.0,17099
1000353,P427855,M,46-50,14,B,3,1,3,7.0,16.0,12015
1000540,P614503,F,26-35,20,A,2,0,20,4.0,,9632
1000058,P984972,F,46-50,8,A,1,0,19,14.0,,7524
1000170,P657518,F,0-17,2,C,4+,0,11,5.0,12.0,8779
1000257,P312280,M,36-45,12,C,1,1,11,9.0,,18013
1000426,P992783,M,51-55,16,C,3,1,18,,8.0,6481
1000933,P324455,F,18-25,16,C,3,1,2,,,611
1000172,P901476,M,26-35,12,A,0,0,15,14.0,,3789
1000630,P994916,F,51-55,16,B,2,0,3,4.0,,4148
1000938,P593851,M,36-45,16,C,0,0,14,8.0,,1778
1000612,P151363,F,51-55,7,B,2,0,11,9.0,6.0,7141
1000231,P968409,M,0-17,6,B,3,1,12,,20.0,11224
1000774,P840657,F,36-45,8,C,1,0,13,,18.0,17452
1000445,P541082,F,18-25,2,A,3,1,5,8.0,,2466
1000714,P468776,M,0-17,3,B,1,0,4,,3.0,10115
1000324,P436087,F,46-50,20,B,0,0,15,,15.0,9223
1000950,P456165,F,26-35,17,B,3,1,5,,,17378
1000080,P325469,M,55+,15,A,2,1,2,,5.0,7408
1000362,P703661,F,18-25,15,A,1,1,4,11.0,10.0,3755
1000085,P613935,F,18-25,4,C,1,0,11,,20.0,4700
1000427,P915096,F,46-50,10,C,0,0,3,,,8576
1000085,P870308,M,0-17,20,A,4+,1,5,,10.0,6588
1000338,P429985,M,51-55,13,C,1,0,3,,,16906
1000589,P756045,F,51-55,0,B,4+,1,2,15.0,15.0,8519
1000395,P880536,M,36-45,4,B,2,1,3,,15.0,3324
1000066,P343185,M,36-45,5,C,3,1,11,4.0,,587
1000122,P728684,F,36-45,6,A,2,1,16,9.0,,10850
1000973,P760196,F,55+,6,A,4+,0,3,,,10918
1000422,P169030,M,18-25,19,C,2,0,17,9.0,,2992
1000511,P307195,M,55+,4,B,0,0,2,,16.0,1215
1000273,P329825,F,0-17,9,B,4+,1,16,,,4975
1000019,P110654,F,55+,19,A,2,0,13,,,7171
1000553,P675758,F,18-25,20,C,2,1,6,,,10794
1000653,P810613,F,46-50,4,A,2,1,17,15.0,,3989
1000499,P187509,F,55+,17,B,4+,1,7,,11.0,7120
1000636,P941584,M,26-35,10,A,0,1,9,1.0,,14535
1000584,P259068,F,36-45,2,C,1,1,12,,4.0,7140
1000044,P429171,M,36-45,6,B,3,1,3,19.0,,13901
1000494,P190766,F,0-17,12,A,1,1,18,,,9992
1000653,P819881,M,36-45,5,C,3,1,17,18.0,16.0,1079
1000841,P738636,M,46-50,10,B,2,1,8,,,8279
1000554,P209629,F,0-17,1,C,1,0,16,16.0,17.0,8248
1000958,P555490,M,46-50,7,C,0,0,4,14.0,,10201
1000565,P897677,F,0-17,13,C,0,0,18,,4.0,16045
1000796,P346197,M,0-17,13,C,1,1,5,2.0,,16759
1000306,P192963,M,55+,13,A,4+,1,6,6.0,,16705
1000797,P850835,F,51-55,8,B,3,0,17,6.0,,12011
1000512,P657301,M,55+,4,C,1,0,13,,19.0,19228
1000597,P961060,F,0-17,7,B,0,0,3,5.0,5.0,815
1000908,P555307,M,0-17,14,B,0,1,5,,5.0,19639
1000773,P519819,M,46-50,8,A,4+,1,8,4.0,,17992
1000081,P541874,F,46-50,8,A,0,1,1,4.0,4.0,14900
1000166,P513239,F,36-45,2,B,0,1,2,,16.0,9822
1000568,P339694,F,51-55,20,A,3,0,4,,15.0,16955
1000987,P558824,M,18-25,8,B,2,1,3,,17.0,7096
1000163,P804791,F,26-35,17,C,3,1,4,14.0,,998
1000381,P128108,F,46-50,9,B,1,1,2,,3.0,10389
1000965,P370432,F,18-25,17,C,2,1,1,4.0,5.0,11492
1000081,P775618,F,36-45,5,B,1,1,4,2.0,10.0,10531
1000339,P226855,F,46-50,10,B,4+,0,1,4.0,14.0,17546
1000300,P648264,F,55+,14,C,0,1,5,,,15706
1000804,P459031,M,51-55,1,B,2,1,6,,,15419
1000726,P284130,F,46-50,16,A,2,1,6,,,2476
1000969,P492175,F,55+,17,C,4+,0,7,,,12846
1000337,P361079,F,0-17,15,C,0,0,17,,9.0,7310
1000646,P573773,M,18-25,19,C,4+,0,13,,14.0,2200
1000570,P913392,F,46-50,3,C,1,1,16,,6.0,6016
1000260,P573074,F,0-17,16,C,1,1,7,10.0,,1308
1000192,P844766,F,0-17,11,C,0,0,15,9.0,5.0,4028
1000113,P175321,M,55+,20,A,1,1,11,2.0,18.0,7462
1000287,P527590,F,55+,7,C,3,0,3,18.0,,15084
1000676,P101387,F,46-50,8,B,0,0,19,,3.0,5466
1000656,P706734,M,55+,11,A,2,1,16,18.0,11.0,1817
1000678,P617525,F,0-17,11,A,2,1,18,18.0,10.0,1956
1000839,P343294,F,46-50,14,B,1,0,4,1.0,15.0,4637
1000631,P934219,M,51-55,12,B,2,0,6,,,14081
1000855,P501410,M,0-17,3,A,1,0,5,,15.0,6863
1000116,P463632,F,46-50,6,C,4+,1,13,,,13573
1000623,P963153,F,0-17,9,A,1,1,4,,14.0,14258
1000800,P247316,M,51-55,20,B,0,1,19,,,2835
1000124,P807309,F,55+,15,C,3,0,20,,,15844
1000307,P240349,F,0-17,8,B,3,0,16,,,16291
1000039,P750610,M,55+,17,A,4+,0,6,14.0,,12697
1000211,P124371,F,46-50,6,C,1,1,19,,1.0,16975
1000596,P781694,F,0-17,9,B,0,1,11,8.0,18.0,17878
1000721,P288437,F,18-25,3,A,2,1,6,,,3022
1000111,P819653,M,0-17,5,B,0,0,9,14.0,,12708
1000351,P128298,F,0-17,16,C,3,0,4,10.0,,990
1000711,P659566,M,51-55,15,C,1,0,1,1.0,,3906
1000224,P190633,M,26-35,6,A,1,0,2,,3.0,13322
1000080,P654283,F,51-55,15,B,2,0,13,3.0,20.0,1095
1000854,P557691,F,18-25,15,C,4+,0,18,,20.0,2242
1000373,P198575,F,0-17,14,A,0,0,19,16.0,,9061
1000764,P479386,F,0-17,3,B,3,0,17,4.0,15.0,14867
1000177,P596077,F,46-50,9,A,4+,1,12,,,16659
1000554,P648496,F,46-50,4,C,2,1,16,,,16975
1000737,P239190,F,46-50,10,C,4+,0,11,,16.0,14997
1000667,P462031,F,46-50,7,B,2,0,7,,,11047
1000166,P475025,F,0-17,13,C,2,0,1,7.0,,16176
1000155,P229129,F,51-55,14,A,2,1,15,7.0,18.0,14100
1000749,P869413,M,26-35,16,A,4+,1,18,5.0,,7405
1000227,P283847,F,0-17,16,C,4+,1,20,12.0,15.0,5545
1000002,P334664,M,0-17,3,C,4+,1,10,18.0,,10101
1000695,P858940,F,51-55,9,C,1,1,8,17.0,14.0,1501
1000824,P211214,F,26-35,14,C,3,1,16,,,3179
1000253,P689703,M,46-50,14,C,4+,1,17,,12.0,19968
1000927,P383025,F,36-45,10,B,3,1,20,,13.0,14881
1000996,P847705,M,55+,17,C,1,1,8,,3.0,2389
1000025,P607333,M,18-25,15,C,3,0,19,1.0,15.0,12421
1000898,P488666,F,55+,16,A,0,0,5,,,7535
1000433,P232803,F,26-35,1,A,0,0,18,18.0,,19773
1000914,P961490,M,18-25,7,A,4+,1,11,18.0,17.0,11956
1000855,P573806,M,51-55,7,A,2,0,3,,1.0,13398
1000186,P935637,M,36-45,2,A,0,1,14,,,10156
1000907,P188773,M,0-17,1,C,0,0,17,17.0,,10376
1000279,P846735,M,46-50,4,C,2,1,19,5.0,,8488
1000242,P279336,F,55+,2,B,3,1,15,,11.0,8478
1000681,P950522,F,26-35,3,A,0,1,14,18.0,,8209
1000360,P693331,F,18-25,15,B,0,1,4,3.0,,12501
1000471,P139980,M,18-25,4,B,0,0,2,9.0,,10546
1000593,P197431,F,51-55,15,C,3,0,19,,15.0,8378
1000497,P407049,M,51-55,0,B,4+,1,20,16.0,1.0,12626
1000775,P967205,F,0-17,10,B,1,0,6,11.0,,10863
1000354,P784846,F,55+,6,B,0,1,20,20.0,,1491
1000028,P885561,F,26-35,3,C,3,1,1,4.0,,11473
1000220,P125480,F,18-25,16,C,0,1,5,9.0,,8455
1000661,P110037,F,36-45,12,A,4+,0,9,12.0,11.0,1940
1000105,P368902,F,36-45,7,A,3,1,3,17.0,18.0,4387
1000483,P887797,F,46-50,13,C,4+,0,5,,9.0,2542
1000617,P916917,F,55+,6,C,3,1,16,14.0,,14692
1000512,P763731,M,18-25,7,C,2,0,17,18.0,,9665
1000131,P990096,M,46-50,1,B,4+,0,4,7.0,6.0,4373
1000633,P180650,M,55+,1,C,4+,1,2,15.0,14.0,19021
1000061,P973327,M,46-50,14,B,3,1,1,1.0,,8353
1000625,P285218,F,55+,4,A,0,1,8,,,7387
1000261,P212716,F,51-55,12,C,4+,1,5,,,11716
1000201,P421485,M,51-55,5,A,2,0,18,9.0,,5062
1000461,P894119,F,51-55,17,B,1,1,10,4.0,,14705
1000943,P988846,M,46-50,6,A,4+,0,12,,15.0,13188
1000869,P754984,M,51-55,10,C,1,1,5,,10.0,18678
1000055,P850345,F,26-35,15,C,2,1,7,13.0,17.0,5858
1000928,P750170,M,55+,20,C,4+,0,5,,16.0,15791
1000749,P756305,F,55+,5,B,1,1,8,,,15953
1000037,P385849,F,26-35,18,B,2,0,1,,15.0,6570
1000815,P531334,F,0-17,1,C,0,0,12,,15.0,13033
1000415,P249777,M,55+,11,A,1,1,5,,20.0,10460
1000198,P626295,F,36-45,18,C,0,1,9,,10.0,19555
1000832,P568981,F,51-55,12,A,3,1,9,7.0,15.0,11773
1000462,P633703,M,18-25,12,B,3,1,5,,5.0,10486
1000189,P539843,F,46-50,5,C,1,1,1,,,19387
1000379,P823232,M,55+,9,C,0,1,11,,,9763
1000873,P315871,M,36-45,20,C,0,0,19,16.0,,1292
1000137,P748811,F,51-55,20,B,1,1,20,12.0,15.0,15894
1000441,P198028,M,26-35,1,C,0,0,5,,,6396
1000057,P308695,M,0-17,7,B,1,0,14,,,16850
1000077,P594356,F,0-17,19,B,1,0,2,8.0,,1121
1000060,P658383,M,36-45,3,B,2,1,8,19.0,9.0,18346
1000202,P320461,F,46-50,19,C,1,1,14,14.0,,16946
1000805,P153964,F,0-17,13,C,3,0,18,,10.0,18088
1000475,P955720,F,18-25,4,C,1,0,16,,15.0,13266
1000483,P951650,M,36-45,10,B,3,0,15,,20.0,11266
1000580,P569073,F,26-35,19,A,1,0,14,,,18452
1000539,P164509,M,26-35,18,A,0,1,2,,,9209
1000536,P180765,F,51-55,2,C,3,0,3,,,3346
1000486,P984737,F,36-45,12,C,4+,0,19,,13.0,15133
1000143,P871226,F,26-35,4,C,1,0,9,,6.0,15733
1000233,P522486,F,36-45,18,A,1,0,8,1.0,,14520
1000043,P772880,M,36-45,13,B,0,0,8,,17.0,6045
1000453,P556982,M,55+,4,C,1,0,17,,3.0,12928
1000443,P278718,M,26-35,4,A,2,0,1,,1.0,9810
1000691,P154548,F,36-45,4,C,2,0,20,,12.0,17046
1000813,P873272,F,18-25,18,C,2,1,20,10.0,,591
1000853,P840585,F,55+,2,C,1,0,1,18.0,4.0,13022
1000901,P356053,F,36-45,13,A,3,0,1,,,5460
1000175,P528030,M,46-50,8,B,4+,0,4,8.0,3.0,16801
1000817,P319334,M,51-55,5,B,0,1,16,,,11064
1000154,P396215,M,18-25,9,B,0,1,20,,14.0,15847
1000986,P319927,F,36-45,0,B,3,0,2,,3.0,17259
1000500,P921629,F,0-17,20,B,0,1,12,,,11574
1000376,P456013,M,18-25,18,B,2,0,10,13.0,,6880
1000690,P768682,M,0-17,10,B,4+,0,16,19.0,6.0,18321
1000184,P266746,F,36-45,20,A,2,0,2,16.0,,9109
1000853,P790009,M,0-17,2,B,1,0,1,,,5376
1000957,P889255,F,46-50,9,A,1,0,14,3.0,14.0,5473
1000094,P849216,F,36-45,10,C,4+,1,10,,7.0,1099
1000082,P119956,M,51-55,11,A,0,1,8,3.0,18.0,1118
1000138,P942039,F,0-17,8,A,4+,0,19,,13.0,4862
1000204,P663812,F,51-55,9,A,4+,0,9,,12.0,19745
1000624,P589040,M,46-50,18,A,0,1,2,13.0,2.0,10758
1000094,P863869,M,46-50,7,C,0,1,4,18.0,,8853
1000913,P231737,F,46-50,16,B,2,1,3,,,7259
1000127,P616825,F,55+,7,A,4+,0,18,13.0,,1439
1000639,P657935,M,55+,20,B,3,0,5,,,11737
1000737,P384378,F,18-25,7,C,0,1,11,20.0,,4302
1000131,P163996,F,51-55,15,B,1,1,17,17.0,4.0,2103
1000516,P258595,M,51-55,17,B,3,0,9,,14.0,17019
1000094,P268628,F,18-25,2,B,3,1,15,,12.0,3897
1000902,P528561,M,0-17,7,C,1,0,17,8.0,16.0,3276
1000885,P378234,F,26-35,20,C,2,1,7,,16.0,10944
1000852,P881286,M,51-55,10,C,1,0,17,,,15322
1000035,P258645,M,0-17,16,C,1,0,10,,,9587
1000295,P592541,F,26-35,1,C,4+,1,7,10.0,19.0,7952
1000276,P444192,F,0-17,3,A,0,1,7,11.0,2.0,14243
1000830,P446071,M,51-55,19,A,1,1,10,,,9310
1000533,P576109,M,55+,5,A,2,0,6,,,12156
1000104,P594849,F,26-35,7,A,3,1,8,7.0,5.0,9228
1000980,P660258,M,18-25,13,A,0,1,14,,19.0,5252
1000407,P607643,M,46-50,3,C,0,1,11,,17.0,15274
1000229,P937729,M,0-17,3,B,4+,1,20,3.0,18.0,9780
1000217,P332296,M,0-17,18,C,1,0,18,17.0,3.0,18996
1000202,P321867,M,51-55,15,B,3,0,1,,9.0,4599
1000042,P108595,F,26-35,3,C,4+,1,17,20.0,,19039
1000506,P943428,F,26-35,2,C,2,0,1,15.0,,8701
1000974,P375908,M,36-45,14,A,4+,0,6,,11.0,3516
1000435,P341015,F,51-55,12,A,2,0,9,,,1218
1000854,P405785,F,0-17,0,A,2,0,13,8.0,,2357
1000152,P410571,F,18-25,2,B,4+,0,1,,15.0,9871
1000546,P548473,M,0-17,14,C,4+,0,2,11.0,,6287
1000933,P529890,M,0-17,20,C,3,0,11,,,2634
1000812,P365252,F,0-17,16,A,3,1,19,,11.0,10340
1000518,P864713,F,55+,16,A,1,1,9,,,6946
1000673,P991627,F,46-50,1,A,1,1,12,11.0,20.0,1294
1000905,P544938,M,51-55,12,C,0,1,19,,,14019
1000752,P513353,F,26-35,10,B,3,0,5,,17.0,19875
1000960,P901842,F,55+,2,C,4+,0,2,12.0,15.0,2231
1000032,P893982,M,18-25,4,B,2,0,13,4.0,18.0,19293
1000062,P267582,M,18-25,15,A,3,0,15,,,1123
1000418,P218763,M,18-25,9,C,0,1,9,,,10471
1000771,P468113,F,0-17,2,B,0,1,20,18.0,,561
1000969,P418462,F,0-17,11,B,3,0,11,,9.0,10314
1000241,P671809,F,36-45,14,B,1,1,17,,11.0,12166
1000970,P461279,F,46-50,14,C,3,0,16,17.0,2.0,11585
1000457,P144231,M,46-50,12,C,4+,0,3,,20.0,7950
1000527,P625027,F,0-17,2,A,4+,1,17,,10.0,18516
1000436,P739177,F,51-55,19,B,4+,1,17,,4.0,2143
1000380,P369364,M,36-45,6,C,3,1,11,,,930
1000284,P893750,M,36-45,14,B,1,0,16,10.0,,1868
1000263,P321552,M,18-25,10,A,0,0,1,,,16865
1000313,P243819,F,18-25,1,B,3,1,4,,3.0,6329
1000320,P348956,M,55+,11,A,0,0,6,3.0,8.0,2382
1000417,P770023,F,46-50,5,C,3,1,20,13.0,,6086
1000983,P537545,M,26-35,15,A,1,0,5,,5.0,6828
1000518,P896485,F,26-35,19,A,1,1,1,17.0,,2710
1000389,P926785,F,18-25,3,A,2,0,4,15.0,14.0,18717
1000472,P152105,F,36-45,20,B,2,0,14,5.0,6.0,8523
1000073,P292971,M,18-25,17,A,2,0,2,14.0,,19203
1000595,P510573,F,46-50,16,A,3,0,7,8.0,13.0,5064
1000825,P843056,M,51-55,3,B,0,1,12,,18.0,1739
1000850,P810910,M,51-55,19,C,4+,1,9,,,8973
1000492,P341292,M,36-45,19,B,0,0,11,,11.0,4888
1000841,P961115,F,26-35,13,B,2,1,6,,19.0,10357
1000995,P985320,F,18-25,0,B,0,0,7,9.0,,17067
1000709,P444144,F,55+,5,A,0,1,1,,2.0,2702
1000593,P139021,F,51-55,17,A,3,1,14,,18.0,4264
1000095,P373133,M,36-45,17,B,4+,0,8,1.0,,19587
1000455,P614886,M,0-17,7,C,1,0,13,,,19536
1000968,P182521,M,0-17,14,A,1,0,8,,12.0,10693
1000374,P221960,M,26-35,14,A,0,0,19,,,15855
1000509,P258469,F,18-25,11,C,4+,1,13,,15.0,14154
1000767,P226381,F,46-50,2,C,1,1,18,,1.0,7187
1000793,P748992,F,36-45,8,B,3,1,9,10.0,4.0,18417
1000394,P708794,M,36-45,7,B,1,1,12,,2.0,9771
1000365,P638882,M,36-45,6,B,4+,1,13,11.0,16.0,8791
1000381,P406266,M,26-35,4,C,3,1,8,,7.0,14170
1000122,P533789,M,36-45,2,B,4+,1,14,4.0,16.0,3329
1000328,P717417,M,46-50,0,C,1,1,8,6.0,,1652
1000071,P536599,M,0-17,14,C,3,0,4,,14.0,7789
1000959,P192490,F,55+,7,B,2,1,1,20.0,14.0,18792
1000070,P798797,M,26-35,10,B,1,0,8,,,4434
1000495,P621508,M,36-45,2,A,0,0,4,15.0,,6893
1000231,P735183,F,36-45,11,C,2,0,8,2.0,,7380
1000017,P563200,M,51-55,15,B,1,0,10,9.0,,11662
1000524,P725560,M,55+,12,A,1,0,17,,8.0,13871
1000307,P238719,F,46-50,8,C,3,0,6,10.0,4.0,4280
1000495,P436869,M,55+,0,A,4+,0,2,4.0,7.0,1437
1000794,P878128,F,18-25,15,C,1,1,5,,6.0,13041
1000519,P194951,F,0-17,14,C,0,1,19,,9.0,12333
1000103,P719648,M,55+,11,A,4+,1,14,,16.0,799
1000253,P598063,F,0-17,18,B,1,1,6,14.0,9.0,1593
1000583,P715210,M,55+,14,C,2,0,15,13.0,19.0,14743
1000729,P888082,M,55+,16,C,2,1,8,,,18628
1000124,P476121,M,46-50,9,C,2,1,17,3.0,,8008
1000095,P265630,M,51-55,0,A,4+,0,15,12.0,,7815
1000064,P236893,M,0-17,6,A,2,0,15,,17.0,16641
1000518,P269348,F,51-55,9,A,3,1,15,,10.0,9763
1000669,P694810,M,0-17,12,A,1,1,15,11.0,,7863
1000628,P233259,F,18-25,13,A,0,1,9,7.0,1.0,15868
1000465,P972199,F,55+,13,C,4+,1,7,18.0,15.0,6440
1000579,P488045,F,46-50,3,A,1,1,5,,,11194
1000470,P545909,F,36-45,0,B,1,1,3,20.0,,14383
1000707,P457681,M,51-55,15,B,4+,0,15,,7.0,7633
1000333,P407685,F,36-45,20,C,3,1,18,6.0,19.0,1342
1000485,P276289,M,55+,20,A,2,1,12,,8.0,12273
1000488,P338591,M,51-55,5,B,4+,0,7,15.0,17.0,1667
1000731,P777741,M,0-17,10,A,1,1,4,,16.0,13256
1000803,P945935,M,36-45,10,A,3,0,13,11.0,1.0,12635
1000793,P906905,M,55+,6,A,0,0,11,,,7950
1000880,P609606,F,26-35,0,A,1,0,7,11.0,16.0,14358
1000787,P894961,M,55+,0,A,3,0,3,18.0,1.0,10414
1000455,P262566,F,36-45,8,B,2,1,4,1.0,4.0,10582
1000259,P163412,M,55+,16,A,0,1,3,20.0,6.0,9819
1000522,P761207,F,0-17,12,C,1,1,11,20.0,8.0,19389
1000293,P815530,F,36-45,0,C,2,0,6,,,4367
1000774,P424662,M,51-55,11,B,4+,0,19,12.0,,4356
1000550,P437422,F,55+,3,B,2,0,19,10.0,12.0,19175
1000632,P946245,M,18-25,9,A,4+,1,19,,,7070
1000398,P758582,M,36-45,7,A,3,1,9,,17.0,4937
1000520,P739214,M,51-55,19,A,2,0,5,,,3502
1000158,P173021,F,55+,2,A,3,0,2,,,18235
1000548,P642071,F,46-50,16,A,3,0,7,19.0,14.0,12323
1000577,P523167,M,51-55,15,B,3,1,18,,,15928
1000618,P351957,M,0-17,6,C,1,0,9,4.0,,824
1000495,P991641,F,26-35,11,A,0,1,4,,,10187
1000639,P424138,F,18-25,18,A,0,0,17,,,9933
1000415,P930975,M,51-55,3,A,3,0,19,19.0,14.0,18901
1000954,P679226,F,55+,20,B,1,1,4,8.0,,2551
1000977,P917646,M,18-25,7,A,2,0,2,17.0,2.0,4575
1000723,P276036,F,36-45,11,C,4+,0,14,,,11476
1000382,P958450,F,55+,3,C,4+,0,17,,,2913
1000107,P485634,M,46-50,16,B,4+,1,14,4.0,16.0,11563
1000548,P131883,F,46-50,13,B,4+,0,8,,5.0,9393
1000617,P326884,F,18-25,11,C,4+,0,18,,,9211
1000063,P275761,F,0-17,1,B,2,0,17,,2.0,12079
1000035,P451398,M,18-25,1,A,0,1,6,9.0,18.0,11227
1000947,P814878,M,51-55,20,A,0,1,3,8.0,,654
1000473,P867273,M,26-35,13,B,1,0,5,2.0,16.0,1847
1000449,P564785,M,55+,15,B,1,1,17,,11.0,14177
1000980,P572055,M,46-50,10,B,0,0,19,,,1508
1000718,P120157,M,36-45,9,B,3,1,18,,19.0,2702
1000312,P783664,F,51-55,2,C,4+,0,2,,,18233
1000740,P505064,F,26-35,16,B,1,1,19,2.0,11.0,17658
1000959,P549697,F,18-25,15,B,3,1,12,11.0,,15672
1000930,P436596,M,46-50,11,A,3,1,11,,,18813
